State,HR,BR,HRV,HRwfm,BRwfm
4,87,5,0.7,0.48,-2.31
4,87,5,0.7,0.13,-1.02
4,87,5,0.7,-0.04,-0.8
4,82,5,0.7,-0.39,-0.57
4,82,5,0.7,0.62,0.94
4,82,5,0.7,0.41,0.74
4,82,5,0.7,-0.04,0.54
4,82,5,0.7,0.77,1.14
4,82,5,0.7,-1.18,0.12
4,82,5,0.7,-1.24,-0.11
4,82,5,0.7,-0.88,-0.34
4,82,5,0.7,-0.68,0.33
4,87,5,0.7,0.45,-2
4,87,5,0.7,0.05,-0.69
4,87,5,0.7,-0.17,-0.85
4,87,5,0.7,-0.38,-1.02
4,87,5,0.7,-0.41,-1.21
4,87,5,0.7,-0.25,-1.4
4,87,5,0.7,0,-1.6
4,87,5,0.7,0.25,-1.8
4,87,5,0.7,0.51,-2.17
4,87,5,0.7,0.17,-0.56
4,87,5,0.7,-0.12,-2.47
4,87,5,0.7,0.19,-2.81
4,87,5,0.7,-0.01,-2.85
4,87,5,0.7,-0.13,-2.86
4,87,5,0.7,-0.33,-2.84
4,87,5,0.7,0.32,-2.33
4,87,5,0.7,-0.87,-2.74
4,87,5,0.7,-0.88,-2.67
4,87,5,0.7,-0.6,-2.58
4,87,5,0.7,-0.63,-2.8
4,87,5,0.7,-0.75,-0.2
4,87,5,0.7,0.03,-0.17
4,87,5,0.7,-0.06,-0.17
4,87,5,0.7,-0.22,-0.16
4,87,5,0.7,-0.46,-0.16
4,87,5,0.7,-0.66,-0.16
4,87,5,0.7,-0.71,-0.17
4,87,5,0.7,-0.71,-0.17
4,87,5,0.7,-0.76,-0.18
4,87,5,0.7,0.18,-0.18
4,87,5,0.7,-0.46,-0.21
4,87,5,0.7,0.77,-0.24
4,87,5,0.7,1.03,-0.25
4,87,5,0.7,0.84,-0.26
4,87,5,0.7,0.51,-0.28
4,87,5,0.7,0.3,-0.29
4,87,5,0.7,0.23,-0.32
4,87,5,0.7,0.2,-0.37
4,87,5,0.7,0.19,-0.45
4,87,5,0.7,0.15,-0.22
4,87,5,0.7,-0.68,0.13
4,85,5,0.7,-0.83,0.18
4,85,5,0.7,-0.54,0.23
4,87,5,0.7,-0.25,0.08
4,85,5,0.7,0.28,0.32
4,85,5,0.7,0.18,0.36
4,85,5,0.7,-0.06,0.39
4,85,5,0.7,-0.03,0.28
4,87,5,0.7,0.13,0.02
4,85,5,0.7,-0.07,0.42
4,87,5,0.7,0.16,-0.09
4,87,5,0.7,0.35,-0.18
4,87,5,0.7,0.45,-0.19
4,87,5,0.7,0.42,-0.18
4,87,5,0.7,0.34,-0.18
4,87,5,0.7,0.25,-0.04
4,87,5,0.7,0.2,-0.16
4,87,5,0.7,0.12,-0.15
4,87,5,0.7,0.09,-0.13
4,87,5,0.7,0.27,-0.17
4,85,5,0.7,-0.32,0.47
4,85,5,0.7,-0.02,0.45
4,85,5,0.7,0.29,0.44
4,85,5,0.7,0.41,0.44
4,85,5,0.7,0.3,0.44
4,85,5,0.7,0.08,0.46
4,85,5,0.7,-0.12,0.48
4,85,5,0.7,-0.2,0.52
4,85,5,0.7,-0.09,0.53
4,85,5,0.7,-0.21,0.5
4,85,5,0.7,0.13,0.55
4,85,5,0.7,0.06,0.54
4,85,5,0.7,0.42,0.47
4,85,5,0.7,0.42,0.5
4,85,5,0.7,0.18,0.52
4,85,5,0.7,0.18,0.45
4,85,5,0.7,-0.19,0.54
4,85,5,0.7,-0.11,0.54
4,85,5,0.7,0.06,0.55
4,85,5,0.7,-0.08,0.53
4,85,5,0.7,-0.12,0.78
4,85,5,0.7,-0.49,1.09
4,85,5,0.7,-0.16,1.06
4,85,5,0.7,0.23,1.02
4,85,5,0.7,0.39,0.98
4,85,5,0.7,0.22,0.93
4,85,5,0.7,-0.14,0.89
4,85,5,0.7,-0.41,0.85
4,85,5,0.7,-0.39,0.81
4,85,5,0.7,0.23,0.73
4,85,5,0.7,-0.16,0.52
4,85,5,0.7,0.51,0.65
4,85,5,0.7,0.48,0.69
4,85,5,0.7,-0.3,0.5
4,85,5,0.7,-0.15,0.54
4,85,5,0.7,-0.42,0.48
4,85,5,0.7,-0.16,0.58
4,85,5,0.7,0.05,0.59
4,85,5,0.7,0.33,0.62
4,85,5,0.7,-0.21,0.56
4,85,5,0.7,-0.18,0.63
4,85,5,0.7,-0.02,-0.04
4,85,5,0.7,-0.1,0.05
4,85,5,0.7,-0.08,0.14
4,85,5,0.7,0.1,0.24
4,85,5,0.7,0.3,0.34
4,85,5,0.7,0.29,0.44
4,85,5,0.7,0.06,0.53
4,85,5,0.7,-0.26,0.72
4,85,5,0.7,0.01,-0.12
4,85,5,0.7,0,0.87
4,85,5,0.7,-0.55,1.1
4,85,5,0.7,-0.33,1.1
4,85,5,0.7,0.02,1.09
4,85,5,0.7,0.3,1.07
4,85,5,0.7,-0.17,0.8
4,85,5,0.7,0.39,1.01
4,85,5,0.7,0.3,0.97
4,85,5,0.7,0.16,0.93
4,85,5,0.7,0.41,1.04
4,85,5,0.7,0.43,-0.51
4,85,5,0.7,-0.23,-0.29
4,85,5,0.7,-0.25,-0.33
4,85,5,0.7,-0.21,-0.38
4,85,5,0.7,-0.05,-0.42
4,85,5,0.7,0.15,-0.45
4,85,5,0.7,0.3,-0.48
4,85,5,0.7,0.39,-0.5
4,85,5,0.7,0.44,-0.51
4,85,5,0.7,0.28,-0.5
4,85,5,0.7,-0.06,-0.29
4,85,5,0.7,-0.16,-0.47
4,85,5,0.7,-0.05,-0.25
4,85,5,0.7,0.03,-0.49
4,85,5,0.7,-0.16,-0.33
4,85,5,0.7,-0.03,-0.19
4,85,5,0.7,-0.33,-0.39
4,85,5,0.7,-0.27,-0.42
4,85,5,0.7,-0.23,-0.44
4,85,5,0.7,-0.29,-0.37
4,87,5,0.7,0.05,-0.06
4,87,5,0.7,0.17,-0.64
4,87,5,0.7,0.18,-0.54
4,87,5,0.7,0.27,-0.45
4,87,5,0.7,0.39,-0.35
4,87,5,0.7,0.4,-0.26
4,87,5,0.7,0.25,-0.18
4,87,5,0.7,0.07,-0.11
4,87,5,0.7,0.13,-0.02
4,87,5,0.7,0.18,-0.73
4,85,5,0.7,-0.13,0.02
4,85,5,0.7,-0.23,-0.25
4,85,5,0.7,-0.22,-0.2
4,85,5,0.7,-0.13,-0.16
4,85,5,0.7,0.03,-0.11
4,87,5,0.7,0.08,0.01
4,85,5,0.7,0.02,-0.03
4,85,5,0.7,-0.17,0
4,85,5,0.7,-0.26,0.01
4,85,5,0.7,0.1,-0.07
4,87,5,0.7,0.3,-0.28
4,87,5,0.7,0.31,-0.35
4,87,5,0.7,0.33,-0.42
4,87,5,0.7,0.34,-0.49
4,87,5,0.7,0.29,-0.55
4,87,5,0.7,0.21,-0.62
4,87,5,0.7,0.11,-0.69
4,87,5,0.7,-0.09,-0.81
4,87,5,0.7,-0.19,-0.86
4,87,5,0.7,0.01,-0.75
4,87,5,0.7,-0.46,-0.95
4,87,5,0.7,0.13,-0.81
4,87,5,0.7,0,-0.88
4,87,5,0.7,-0.13,-0.94
4,87,5,0.7,-0.21,-0.98
4,87,5,0.7,-0.32,-0.91
4,87,5,0.7,-0.34,-1.01
4,87,5,0.7,-0.46,-1
4,87,5,0.7,-0.52,-0.98
4,87,5,0.7,-0.25,-1
4,82,5,0.7,-0.24,0.29
4,82,5,0.7,0.25,-0.04
4,82,5,0.7,0.46,0.03
4,82,5,0.7,0.44,0.1
4,82,5,0.7,0.25,0.15
4,82,5,0.7,0.02,0.2
4,82,5,0.7,-0.15,0.25
4,82,5,0.7,-0.23,0.28
4,82,5,0.7,-0.04,-0.12
4,82,5,0.7,-0.19,0.29
4,82,5,0.7,-0.13,0.24
4,87,5,0.7,0.28,-0.21
4,82,5,0.7,0.19,-0.14
4,82,5,0.7,0.05,-0.07
4,82,5,0.7,-0.09,0
4,82,5,0.7,-0.14,0.27
4,82,5,0.7,-0.19,0.11
4,82,5,0.7,-0.17,0.16
4,82,5,0.7,-0.15,0.21
4,82,5,0.7,-0.17,0.06
4,82,5,0.7,-0.28,-0.74
4,81,5,0.7,-0.07,-0.37
4,81,5,0.7,-0.05,-0.45
4,81,5,0.7,0.03,-0.53
4,81,5,0.7,0.09,-0.59
4,81,5,0.7,0.07,-0.65
4,81,5,0.7,-0.04,-0.69
4,82,5,0.7,-0.18,-0.73
4,82,5,0.7,-0.32,-0.75
4,81,5,0.7,-0.07,-0.29
4,82,5,0.7,-0.29,-0.72
4,82,5,0.7,-0.17,-0.21
4,82,5,0.7,-0.01,-0.3
4,82,5,0.7,0.26,-0.39
4,82,5,0.7,0.39,-0.47
4,82,5,0.7,-0.32,-0.74
4,82,5,0.7,0.04,-0.6
4,82,5,0.7,-0.16,-0.66
4,82,5,0.7,-0.26,-0.69
4,82,5,0.7,0.28,-0.54
4,81,5,0.7,0.13,-0.17
4,81,5,0.7,-0.05,-0.46
4,81,5,0.7,-0.01,-0.42
4,81,5,0.7,-0.19,-0.38
4,81,5,0.7,-0.45,-0.34
4,81,5,0.7,-0.55,-0.3
4,81,5,0.7,-0.38,-0.26
4,81,5,0.7,-0.11,-0.23
4,81,5,0.7,0.06,-0.19
4,81,5,0.7,-0.23,-0.5
4,81,5,0.7,0.22,-0.14
4,81,5,0.7,0.65,-0.1
4,81,5,0.7,0.78,-0.09
4,81,5,0.7,0.64,-0.08
4,81,5,0.7,0.25,-0.09
4,81,5,0.7,-0.14,-0.1
4,81,5,0.7,-0.32,-0.12
4,81,5,0.7,-0.27,-0.16
4,81,5,0.7,-0.13,-0.22
4,81,5,0.7,0.41,-0.12
4,81,5,0.7,-0.87,-0.92
4,81,5,0.7,-0.91,-0.9
4,81,5,0.7,-0.62,-0.87
4,81,5,0.7,-0.25,-0.85
4,81,5,0.7,0.57,-0.7
4,81,5,0.7,0.12,-0.79
4,81,5,0.7,0.33,-0.76
4,81,5,0.7,-0.53,-0.95
4,81,5,0.7,-0.02,-0.82
4,81,5,0.7,-0.05,-0.97
4,81,5,0.7,0.4,-0.98
4,81,5,0.7,0.69,-0.99
4,81,5,0.7,-0.43,-0.6
4,81,5,0.7,-0.33,-0.67
4,81,5,0.7,-0.07,-0.74
4,81,5,0.7,-0.39,-0.54
4,81,5,0.7,0.6,-0.88
4,81,5,0.7,0.76,-0.93
4,81,5,0.7,0.8,-0.97
4,81,5,0.7,0.28,-0.81
4,81,5,0.7,0.28,0.44
4,78,5,0.8,0.27,0.38
4,78,5,0.8,0.53,0.46
4,81,5,0.7,0.38,0.49
4,81,5,0.7,0.24,0.51
4,81,5,0.7,0.32,0.52
4,81,5,0.7,0.53,0.51
4,81,5,0.7,0.58,0.49
4,81,5,0.7,-0.28,0.38
4,78,5,0.8,-0.42,0.27
4,81,5,0.7,-0.92,0.22
4,81,5,0.7,0.63,-0.64
4,81,5,0.7,0.46,-0.56
4,81,5,0.7,0.17,-0.48
4,81,5,0.7,-0.03,-0.37
4,81,5,0.7,-0.78,0.31
4,81,5,0.7,-0.12,-0.12
4,81,5,0.7,-0.32,0
4,81,5,0.7,-0.67,0.12
4,81,5,0.7,-0.09,-0.25
4,78,5,0.8,-0.22,-1.66
4,78,5,0.8,-0.32,-1.02
4,78,5,0.8,0.22,-1.29
4,78,5,0.8,0.21,-1.52
4,78,5,0.8,-0.09,-1.69
4,78,5,0.8,-0.28,-1.79
4,78,5,0.8,-0.3,-1.82
4,78,5,0.8,-0.32,-1.81
4,78,5,0.8,-0.33,-1.75
4,78,5,0.8,-1.07,-0.7
4,78,5,0.8,-0.03,-1.53
4,78,5,0.8,0.07,-1.21
4,78,5,0.8,0.11,-1.02
4,78,5,0.8,0.44,-0.82
4,78,5,0.8,0.9,-0.62
4,78,5,0.8,1,-0.41
4,78,5,0.8,0.4,-0.22
4,78,5,0.8,-0.5,-0.03
4,78,5,0.8,-0.88,0.13
4,78,5,0.8,0.09,-1.38
4,74,5,0.9,0,0
4,74,5,0.9,0,0
4,74,5,0.9,0,0
4,74,5,0.9,0,0
4,74,5,0.9,0,0
4,74,5,0.9,0,0
4,74,5,0.9,0,0
4,74,5,0.9,0,0
4,74,5,0.9,0,0
4,74,5,0.9,0,0
4,78,5,0.8,1.1,2.46
4,78,5,0.8,-1.46,-0.36
4,78,5,0.8,-1.29,0.01
4,78,5,0.8,-0.81,0.38
4,78,5,0.8,-0.35,0.75
4,74,5,0.9,0,0
4,78,5,0.8,0.35,1.48
4,78,5,0.8,0.72,1.82
4,78,5,0.8,1.03,2.15
4,78,5,0.8,0.01,1.12
4,74,5,0.9,0,0
4,74,5,0.9,0,0
4,74,5,0.9,0,0
4,74,5,0.9,0,0
4,74,5,0.9,0,0
4,74,5,0.9,0,0
4,74,5,0.9,0,0
4,74,5,0.9,0,0
4,74,5,0.9,0,0
4,74,5,0.9,0,0
4,74,5,0.9,0,0
4,74,5,0.9,0,0
4,74,5,0.9,0,0
4,74,5,0.9,0,0
4,74,5,0.9,0,0
4,74,5,0.9,0,0
4,74,5,0.9,0,0
4,74,5,0.9,0,0
4,74,5,0.9,0,0
4,74,5,0.9,0,0
4,69,5,0.9,0.01,0.01
4,69,5,0.9,-0.01,0.01
4,69,5,0.9,-0.01,0.01
4,69,5,0.9,-0.01,0.01
4,69,5,0.9,0,0.01
4,69,5,0.9,0,0.01
4,69,5,0.9,0,0.01
4,69,5,0.9,0.01,0.01
4,69,5,0.9,0.01,0.01
4,69,5,0.9,-0.01,0.01
4,69,5,0.9,0.01,0.01
4,69,5,0.9,0.02,0.01
4,69,5,0.9,0.02,0
4,69,5,0.9,0,0
4,69,5,0.9,-0.01,0
4,69,5,0.9,-0.02,0
4,69,5,0.9,-0.02,0
4,69,5,0.9,-0.02,-0.01
4,74,5,0.9,0,0
4,69,5,0.9,0.02,0.01
4,69,5,0.9,0,0
4,68,5,0.9,-0.07,-0.01
4,68,5,0.9,-0.41,-0.06
4,69,5,0.9,0,0
4,68,5,0.9,-1.09,-0.26
4,68,5,0.9,-0.39,-0.4
4,68,5,0.9,0.76,-0.56
4,68,5,0.9,-0.94,-0.14
4,69,5,0.9,0,0
4,68,5,0.9,1.54,-0.73
4,69,5,0.9,0,0
4,69,5,0.9,-0.01,0.01
4,69,5,0.9,-0.01,0
4,69,5,0.9,0,0
4,69,5,0.9,0,0
4,69,5,0.9,0,0
4,69,5,0.9,0,0
4,69,5,0.9,0,0
4,69,5,0.9,0,0
4,69,5,0.9,0,0
4,68,5,0.9,1.05,-1.14
4,68,5,0.9,0.99,-1.25
4,68,5,0.9,0.4,-1.35
4,68,5,0.9,-0.17,-1.44
4,68,5,0.9,-0.34,-1.52
4,68,5,0.9,-0.28,-1.58
4,68,5,0.9,-0.28,-1.63
4,68,5,0.9,-0.58,-1.73
4,68,5,0.9,-0.69,-1.75
4,68,5,0.9,-0.41,-1.69
4,68,5,0.9,-0.84,-1.74
4,68,5,0.9,1.6,-0.9
4,68,5,0.9,1.2,-1.05
4,68,5,0.9,0.71,-1.21
4,68,5,0.9,0.31,-1.34
4,68,5,0.9,-0.77,-1.75
4,68,5,0.9,-0.2,-1.56
4,68,5,0.9,-0.5,-1.64
4,68,5,0.9,-0.76,-1.7
4,68,5,0.9,0.03,-1.46
4,69,5,0.9,0.39,-0.62
4,69,5,0.9,0.02,-1.57
4,69,5,0.9,0.28,-1.47
4,69,5,0.9,0.34,-1.36
4,69,5,0.9,0.33,-1.23
4,69,5,0.9,0.34,-1.09
4,69,5,0.9,0.39,-0.96
4,69,5,0.9,0.42,-0.83
4,69,5,0.9,0.42,-0.72
4,69,5,0.9,-0.41,-1.67
4,69,5,0.9,0.31,-0.55
4,69,5,0.9,-0.21,-0.49
4,68,5,0.9,0.52,-1.02
4,68,5,0.9,-0.06,-0.9
4,68,5,0.9,-0.24,-0.79
4,69,5,0.9,0.09,-0.51
4,68,5,0.9,-0.05,-0.6
4,69,5,0.9,-0.22,-0.53
4,69,5,0.9,-0.35,-0.5
4,68,5,0.9,-0.11,-0.68
4,66,5,0.9,0.05,-1.06
4,69,5,0.9,0.2,-1.74
4,66,5,0.9,0.31,-1.24
4,69,5,0.9,0.41,-1.33
4,69,5,0.9,0.46,-1.41
4,69,5,0.9,0.44,-1.49
4,69,5,0.9,0.38,-1.56
4,69,5,0.9,0.31,-1.62
4,69,5,0.9,0.26,-1.68
4,66,5,0.9,0.17,-1.15
4,69,5,0.9,0.08,-1.79
4,69,5,0.9,-0.23,-1.87
4,69,5,0.9,-0.3,-1.89
4,69,5,0.9,-0.3,-1.91
4,69,5,0.9,-0.3,-1.91
4,69,5,0.9,-0.41,-1.89
4,69,5,0.9,-0.65,-1.86
4,69,5,0.9,-0.84,-1.81
4,69,5,0.9,-0.77,-1.75
4,69,5,0.9,-0.08,-1.83
4,66,5,0.9,0.03,0.31
4,66,5,0.9,0.06,0.41
4,66,5,0.9,0.08,0.5
4,66,5,0.9,-0.03,0.21
4,66,5,0.9,0.11,0.67
4,66,5,0.9,0.1,0.75
4,66,5,0.9,0.04,0.82
4,66,5,0.9,0.1,0.59
4,66,5,0.9,-0.1,0.11
4,66,5,0.9,0,0.88
4,66,5,0.9,-0.14,-0.1
4,66,5,0.9,-0.03,-0.96
4,66,5,0.9,-0.1,-0.86
4,66,5,0.9,-0.18,-0.75
4,66,5,0.9,-0.24,-0.65
4,66,5,0.9,-0.13,0
4,66,5,0.9,-0.27,-0.43
4,66,5,0.9,-0.23,-0.32
4,66,5,0.9,-0.17,-0.21
4,66,5,0.9,-0.28,-0.54
4,66,5,0.9,0.05,1.55
4,66,5,0.9,0.04,1.53
4,66,5,0.9,0.03,1.5
4,66,5,0.9,0.01,1.47
4,66,5,0.9,-0.04,1.44
4,66,5,0.9,-0.13,1.41
4,66,5,0.9,-0.23,1.38
4,66,5,0.9,-0.24,1.32
4,66,5,0.9,-0.16,1.28
4,66,5,0.9,-0.28,1.35
4,66,5,0.9,-0.03,1.21
4,66,5,0.9,-0.08,1.25
4,66,5,0.9,0.09,0.98
4,66,5,0.9,0.16,1.02
4,66,5,0.9,0.19,1.05
4,66,5,0.9,0.02,0.93
4,66,5,0.9,0.13,1.12
4,66,5,0.9,0.07,1.15
4,66,5,0.9,0.02,1.18
4,66,5,0.9,0.17,1.09
4,66,5,0.9,0.02,1.7
4,66,5,0.9,0.06,1.62
4,66,5,0.9,0.03,1.64
4,66,5,0.9,-0.03,1.66
4,66,5,0.9,-0.07,1.67
4,66,5,0.9,-0.09,1.68
4,66,5,0.9,-0.09,1.69
4,66,5,0.9,-0.07,1.7
4,66,5,0.9,-0.02,1.7
4,66,5,0.9,0.02,1.7
4,66,5,0.9,0.07,1.62
4,66,5,0.9,0,1.69
4,66,5,0.9,0,1.7
4,66,5,0.9,0.06,1.6
4,66,5,0.9,0.08,1.64
4,66,5,0.9,0.05,1.58
4,66,5,0.9,0.1,1.67
4,66,5,0.9,0.07,1.68
4,66,5,0.9,0.03,1.69
4,66,5,0.9,0.1,1.66
4,67,5,0.9,0.03,1.32
4,67,5,0.9,-0.11,1.2
4,67,5,0.9,0.11,1.2
4,67,5,0.9,0.2,1.2
4,67,5,0.9,0.2,1.21
4,67,5,0.9,0.19,1.23
4,67,5,0.9,0.17,1.25
4,67,5,0.9,0.11,1.29
4,67,5,0.9,-0.02,1.36
4,67,5,0.9,-0.37,1.2
4,67,5,0.9,-0.02,1.42
4,66,5,0.9,0.04,1.61
4,67,5,0.9,0,1.59
4,67,5,0.9,-0.02,1.57
4,67,5,0.9,-0.02,1.55
4,67,5,0.9,-0.02,1.39
4,67,5,0.9,-0.01,1.51
4,67,5,0.9,-0.02,1.48
4,67,5,0.9,-0.02,1.45
4,67,5,0.9,-0.01,1.53
4,67,5,0.9,0.21,0.68
4,71,5,0.9,-0.19,0.19
4,71,5,0.9,-0.24,0.24
4,71,5,0.9,-0.24,0.29
4,71,5,0.9,-0.17,0.35
4,71,5,0.9,-0.07,0.41
4,71,5,0.9,0,0.48
4,71,5,0.9,0.04,0.54
4,67,5,0.9,0.11,0.61
4,67,5,0.9,0.31,0.75
4,67,5,0.9,-0.44,1.17
4,67,5,0.9,0.34,0.89
4,67,5,0.9,0.35,0.95
4,67,5,0.9,0.35,1.01
4,67,5,0.9,0.27,1.06
4,67,5,0.9,0.07,1.11
4,67,5,0.9,-0.19,1.14
4,67,5,0.9,0.34,0.82
4,67,5,0.9,-0.57,1.19
4,67,5,0.9,-0.55,1.2
4,71,5,0.9,0.22,-0.32
4,71,5,0.9,0.21,-0.37
4,71,5,0.9,0.33,-0.41
4,71,5,0.9,0.95,-0.38
4,71,5,0.9,-1.62,0.29
4,71,5,0.9,2.03,-0.13
4,71,5,0.9,0.56,0.06
4,71,5,0.9,0.16,-0.27
4,71,5,0.9,1.9,-0.28
4,71,5,0.9,0.05,-0.22
4,71,5,0.9,-0.03,-0.17
4,71,5,0.9,0,-0.13
4,71,5,0.9,-0.15,0.11
4,71,5,0.9,-0.19,0.07
4,71,5,0.9,-0.2,0.03
4,71,5,0.9,-0.15,0.15
4,71,5,0.9,0.02,-0.03
4,71,5,0.9,0.12,-0.06
4,71,5,0.9,0.09,-0.1
4,71,5,0.9,-0.12,0
4,74,5,0.8,0.7,3.25
4,74,5,0.8,-0.1,3.31
4,74,5,0.8,0.13,3.38
4,74,5,0.8,0.29,3.43
4,74,5,0.8,0.35,3.45
4,74,5,0.8,0.37,3.44
4,74,5,0.8,0.47,3.41
4,74,5,0.8,0.61,3.35
4,74,5,0.8,0.74,3.13
4,74,5,0.8,0.8,2.98
4,71,5,0.9,-2.87,0.53
4,74,5,0.8,0.77,2.59
4,74,5,0.8,0.45,2.37
4,74,5,0.8,0.03,2.12
4,74,5,0.8,-0.25,1.87
4,71,5,0.9,-0.4,1.6
4,71,5,0.9,-0.75,1.33
4,71,5,0.9,-1.6,1.06
4,71,5,0.9,-2.63,0.79
4,74,5,0.8,0.86,2.79
4,74,5,0.8,0.02,1.33
4,74,5,0.8,0.11,1.14
4,74,5,0.8,0.18,0.95
4,74,5,0.8,0.2,0.77
4,74,5,0.8,-0.06,1.53
4,74,5,0.8,0.12,0.42
4,75,5,0.7,0.06,0.26
4,75,5,0.7,0.02,0.11
4,74,5,0.8,0.17,0.59
4,75,5,0.7,0,-0.04
4,74,5,0.8,-0.12,1.73
4,74,5,0.8,-0.23,2.12
4,74,5,0.8,-0.3,2.31
4,74,5,0.8,-0.36,2.49
4,74,5,0.8,-0.38,2.67
4,74,5,0.8,-0.36,2.83
4,74,5,0.8,-0.37,2.97
4,74,5,0.8,-0.37,3.11
4,74,5,0.8,-0.3,3.22
4,74,5,0.8,-0.17,1.93
4,75,5,0.7,-0.06,-1.3
4,75,5,0.7,-0.07,-1.35
4,75,5,0.7,-0.07,-1.39
4,75,5,0.7,-0.07,-1.43
4,75,5,0.7,0.05,-1.57
4,75,5,0.7,-0.01,-1.51
4,75,5,0.7,0.03,-1.54
4,75,5,0.7,-0.06,-1.24
4,75,5,0.7,-0.05,-1.47
4,75,5,0.7,-0.07,-1.18
4,75,5,0.7,-0.06,-1.11
4,75,5,0.7,-0.01,-1.04
4,75,5,0.7,0.04,-0.31
4,75,5,0.7,0.05,-0.44
4,75,5,0.7,0.04,-0.56
4,75,5,0.7,0.01,-0.18
4,75,5,0.7,0.03,-0.78
4,75,5,0.7,0.04,-0.87
4,75,5,0.7,0.03,-0.96
4,75,5,0.7,0.02,-0.67
4,81,5,0.7,0.02,-1.74
4,81,5,0.7,-0.03,-1.72
4,81,5,0.7,-0.02,-1.73
4,81,5,0.7,0,-1.74
4,81,5,0.7,0,-1.74
4,81,5,0.7,0,-1.74
4,81,5,0.7,-0.01,-1.74
4,81,5,0.7,0,-1.74
4,81,5,0.7,0.02,-1.73
4,81,5,0.7,0,-1.73
4,75,5,0.7,0.05,-1.59
4,75,5,0.7,0.04,-1.61
4,75,5,0.7,0.02,-1.63
4,75,5,0.7,0,-1.65
4,75,5,0.7,0,-1.66
4,81,5,0.7,-0.02,-1.72
4,75,5,0.7,0.04,-1.69
4,75,5,0.7,0.04,-1.7
4,75,5,0.7,0,-1.71
4,75,5,0.7,0.02,-1.68
4,81,5,0.7,-0.06,-1.51
4,81,5,0.7,0.2,-1.43
4,81,5,0.7,0.2,-1.44
4,81,5,0.7,0.18,-1.44
4,81,5,0.7,0.13,-1.45
4,81,5,0.7,0.03,-1.45
4,81,5,0.7,-0.12,-1.46
4,81,5,0.7,-0.22,-1.47
4,81,5,0.7,-0.19,-1.49
4,81,5,0.7,0.08,-1.56
4,81,5,0.7,0.03,-1.62
4,81,5,0.7,0.07,-1.58
4,81,5,0.7,0.06,-1.6
4,81,5,0.7,-0.01,-1.64
4,81,5,0.7,-0.04,-1.66
4,81,5,0.7,-0.05,-1.67
4,81,5,0.7,-0.03,-1.68
4,81,5,0.7,-0.01,-1.7
4,81,5,0.7,-0.02,-1.71
4,81,5,0.7,0.05,-1.53
4,91,5,0.6,0.16,-1.05
4,91,5,0.6,-0.04,-1.11
4,91,5,0.6,0.05,-1.08
4,91,5,0.6,0.21,-1.02
4,91,5,0.6,-0.08,-1.14
4,91,5,0.6,0.02,-0.96
4,91,5,0.6,-0.02,-0.94
4,91,5,0.6,0.01,-0.91
4,91,5,0.6,0.14,-0.99
4,91,5,0.6,-0.11,-1.17
4,81,5,0.7,0.18,-1.42
4,91,5,0.6,-0.09,-1.23
4,91,5,0.6,0.14,-1.4
4,91,5,0.6,0.02,-1.38
4,91,5,0.6,-0.13,-1.36
4,91,5,0.6,-0.11,-1.2
4,91,5,0.6,-0.19,-1.32
4,91,5,0.6,-0.11,-1.29
4,91,5,0.6,-0.07,-1.26
4,91,5,0.6,-0.21,-1.34
4,91,5,0.6,-0.03,-0.49
4,96,5,0.6,0.09,-0.31
4,96,5,0.6,0.08,-0.33
4,96,5,0.6,0.05,-0.35
4,96,5,0.6,0.02,-0.37
4,96,5,0.6,-0.01,-0.4
4,96,5,0.6,-0.01,-0.43
4,96,5,0.6,0,-0.46
4,91,5,0.6,-0.1,-0.52
4,91,5,0.6,-0.15,-0.55
4,91,5,0.6,0.05,-0.88
4,91,5,0.6,-0.05,-0.62
4,91,5,0.6,-0.01,-0.66
4,91,5,0.6,-0.02,-0.7
4,91,5,0.6,-0.02,-0.73
4,91,5,0.6,0.01,-0.76
4,91,5,0.6,0.02,-0.79
4,91,5,0.6,0.03,-0.82
4,91,5,0.6,0.04,-0.85
4,91,5,0.6,-0.12,-0.59
4,96,5,0.6,-0.01,-0.08
4,96,5,0.6,-0.05,-0.06
4,96,5,0.6,-0.05,-0.05
4,96,5,0.6,0,-0.03
4,96,5,0.6,0.01,-0.1
4,96,5,0.6,0.02,0.01
4,96,5,0.6,0.01,0.03
4,96,5,0.6,0.02,0.05
4,96,5,0.6,0.03,-0.01
4,96,5,0.6,-0.05,-0.12
4,96,5,0.6,0.08,-0.29
4,96,5,0.6,-0.13,-0.16
4,96,5,0.6,-0.07,-0.17
4,96,5,0.6,0.01,-0.19
4,96,5,0.6,0.05,-0.21
4,96,5,0.6,0.06,-0.23
4,96,5,0.6,0.05,-0.24
4,96,5,0.6,0.04,-0.26
4,96,5,0.6,0.06,-0.27
4,96,5,0.6,-0.12,-0.14
4,96,5,0.6,-0.01,0.27
4,96,5,0.6,-0.03,0.28
4,96,5,0.6,-0.01,0.29
4,96,5,0.6,0.03,0.31
4,96,5,0.6,-0.02,0.38
4,96,5,0.6,0.1,0.34
4,96,5,0.6,0.07,0.36
4,96,5,0.6,0.01,0.26
4,96,5,0.6,0.08,0.32
4,96,5,0.6,0,0.25
4,96,5,0.6,0.01,0.17
4,96,5,0.6,0,0.22
4,96,5,0.6,0.04,0.07
4,96,5,0.6,0.04,0.09
4,96,5,0.6,0.01,0.11
4,96,5,0.6,-0.03,0.13
