stable;hr;br;hrv;hr_wfm;br_wfm;is_sleep;status;session_id;created_at;uid
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:06.313;4126
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:06.358;4127
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:06.409;4128
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:06.456;4129
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:06.504;4130
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:06.553;4131
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:06.602;4132
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:06.652;4133
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:06.702;4134
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:06.750;4135
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:06.797;4136
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:06.846;4137
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:06.895;4138
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:06.944;4139
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:06.992;4140
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:07.041;4141
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:07.089;4142
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:07.138;4143
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:07.188;4144
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:07.236;4145
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:07.286;4146
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:07.335;4147
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:07.382;4148
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:07.430;4149
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:07.480;4150
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:07.528;4151
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:07.626;4152
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:07.675;4153
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:07.724;4154
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:07.773;4155
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:07.823;4156
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:07.870;4157
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:07.919;4158
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:07.968;4159
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:08.017;4160
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:08.068;4161
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:08.115;4162
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:08.162;4163
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:08.211;4164
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:08.259;4165
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:08.309;4166
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:08.357;4167
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:08.408;4168
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:08.457;4169
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:08.504;4170
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:08.552;4171
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:08.602;4172
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:08.650;4173
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:08.750;4174
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:08.795;4175
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:08.844;4176
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:08.893;4177
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:08.944;4178
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:08.991;4179
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:09.040;4180
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:09.089;4181
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:09.138;4182
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:09.185;4183
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:09.235;4184
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:09.283;4185
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:09.332;4186
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:09.381;4187
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:09.431;4188
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:09.480;4189
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:09.529;4190
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:09.578;4191
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:09.629;4192
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:09.674;4193
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:09.722;4194
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:09.770;4195
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:09.868;4196
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:09.917;4197
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:09.966;4198
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:10.016;4199
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:10.070;4200
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:10.112;4201
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:10.162;4202
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:10.210;4203
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:10.258;4204
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:10.307;4205
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:10.355;4206
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:10.405;4207
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:10.453;4208
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:10.502;4209
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:10.551;4210
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:10.600;4211
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:10.649;4212
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:10.698;4213
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:10.750;4214
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:10.794;4215
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:10.843;4216
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:10.892;4217
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:10.941;4218
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:10.989;4219
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:11.038;4220
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:11.138;4221
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:11.186;4222
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:11.234;4223
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:11.282;4224
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:11.379;4225
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:11.428;4226
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:11.476;4227
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:11.525;4228
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:11.573;4229
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:11.672;4230
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:11.675;4231
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:11.721;4232
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:11.772;4233
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:11.819;4234
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:11.872;4235
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:11.916;4236
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:11.964;4237
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:12.014;4238
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:12.062;4239
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:12.111;4240
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:12.159;4241
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:12.208;4242
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:12.257;4243
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:12.307;4244
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:12.356;4245
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:12.413;4246
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:12.452;4247
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:12.501;4248
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:12.550;4249
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:12.599;4250
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:12.649;4251
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:12.697;4252
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:12.746;4253
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:12.793;4254
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:12.843;4255
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:12.891;4256
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:12.940;4257
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:12.988;4258
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:13.037;4259
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:13.086;4260
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:13.134;4261
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:13.183;4262
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:13.233;4263
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:13.281;4264
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:13.331;4265
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:13.378;4266
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:13.428;4267
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:13.478;4268
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:13.525;4269
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:13.574;4270
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:13.621;4271
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:13.670;4272
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:13.720;4273
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:13.769;4274
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:13.817;4275
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:13.866;4276
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:13.915;4277
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:13.965;4278
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:14.060;4279
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:14.112;4280
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:14.158;4281
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:14.206;4282
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:14.257;4283
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:14.304;4284
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:14.354;4285
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:14.403;4286
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:14.451;4287
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:14.500;4288
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:14.550;4289
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:14.597;4290
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:14.646;4291
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:14.695;4292
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:14.743;4293
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:14.792;4294
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:14.840;4295
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:14.889;4296
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:14.938;4297
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:14.986;4298
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:15.036;4299
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:15.089;4300
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:15.185;4301
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:15.232;4302
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:15.280;4303
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:15.329;4304
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:15.378;4305
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:15.428;4306
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:15.474;4307
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:15.524;4308
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:15.572;4309
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:15.621;4310
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:15.670;4311
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:15.720;4312
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:15.766;4313
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:15.817;4314
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:15.864;4315
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:15.913;4316
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:16.011;4317
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:16.060;4318
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:16.108;4319
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:16.157;4320
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:16.208;4321
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:16.258;4322
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:16.305;4323
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:16.402;4324
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:16.449;4325
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:16.498;4326
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:16.547;4327
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:16.595;4328
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:16.649;4329
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:16.692;4330
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:16.742;4331
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:16.794;4332
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:16.839;4333
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:16.891;4334
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:16.936;4335
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:17.034;4336
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:17.038;4337
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:17.084;4338
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:17.132;4339
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:17.181;4340
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:17.231;4341
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:17.278;4342
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:17.332;4343
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:17.378;4344
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:17.424;4345
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:17.473;4346
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:17.521;4347
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:17.570;4348
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:17.619;4349
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:17.668;4350
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:17.717;4351
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:17.766;4352
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:17.814;4353
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:17.864;4354
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:17.912;4355
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:17.962;4356
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:18.060;4357
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:18.107;4358
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:18.155;4359
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:18.205;4360
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:18.253;4361
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:18.301;4362
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:18.350;4363
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:18.399;4364
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:18.448;4365
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:18.500;4366
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:18.547;4367
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:18.593;4368
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:18.643;4369
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:18.692;4370
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:18.740;4371
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:18.788;4372
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:18.837;4373
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:18.887;4374
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:18.935;4375
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:18.984;4376
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:19.082;4377
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:19.084;4378
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:19.132;4379
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:19.181;4380
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:19.228;4381
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:21.327;4382
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:21.374;4383
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:21.427;4384
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:21.471;4385
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:21.519;4386
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:21.568;4387
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:21.667;4388
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:21.669;4389
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:21.714;4390
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:21.763;4391
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:21.812;4392
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:21.862;4393
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:21.911;4394
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:21.958;4395
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:22.011;4396
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:22.055;4397
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:22.104;4398
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:22.153;4399
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:22.202;4400
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:22.251;4401
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:22.299;4402
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:22.348;4403
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:22.397;4404
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:22.448;4405
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:22.545;4406
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:22.547;4407
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:22.592;4408
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:22.641;4409
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:22.690;4410
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:22.739;4411
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:22.787;4412
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:22.836;4413
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:22.933;4414
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:24.984;4415
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:25.030;4416
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:25.078;4417
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:25.127;4418
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:25.176;4419
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:25.227;4420
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:25.276;4421
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:25.372;4422
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:25.421;4423
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:25.468;4424
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:25.517;4425
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:25.566;4426
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:25.615;4427
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:25.663;4428
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:25.711;4429
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:25.762;4430
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:25.812;4431
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:25.860;4432
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:25.909;4433
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:25.956;4434
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:26.005;4435
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:26.054;4436
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:26.102;4437
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:26.156;4438
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:26.199;4439
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:26.248;4440
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:26.298;4441
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:26.349;4442
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:26.396;4443
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:26.443;4444
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:26.491;4445
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:26.542;4446
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:26.590;4447
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:28.685;4448
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:28.735;4449
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:28.784;4450
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:28.832;4451
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:28.881;4452
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:28.929;4453
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:28.978;4454
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:29.027;4455
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:29.075;4456
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:29.125;4457
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:29.174;4458
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:29.223;4459
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:29.273;4460
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:29.321;4461
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:29.418;4462
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:29.476;4463
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:29.514;4464
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:29.562;4465
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:29.611;4466
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:29.660;4467
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:29.709;4468
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:29.760;4469
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:29.810;4470
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:29.859;4471
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:29.905;4472
0;0;0;0.0;0.0;0.0;1;Miss threshold;2;17:19:29.953;4473
